SUBS_ID,DATE_CALC,TARIFF_ID,Выборка,tariff_changed,CHARGE_mean,CHARGE_std,CHARGE_range,CHARGE_median,SUPPORT_4G_mean,SUPPORT_4G_std,SUPPORT_4G_range,SUPPORT_4G_median,SUPPORT_3G_mean,SUPPORT_3G_std,SUPPORT_3G_range,SUPPORT_3G_median,LTE_TRAFF_FLAG_mean,LTE_TRAFF_FLAG_std,LTE_TRAFF_FLAG_range,LTE_TRAFF_FLAG_median,SMS_IN_CNT_mean,SMS_IN_CNT_std,SMS_IN_CNT_range,SMS_IN_CNT_median,SMS_OUT_CNT_mean,SMS_OUT_CNT_std,SMS_OUT_CNT_range,SMS_OUT_CNT_median,CALLS_IN_CNT_mean,CALLS_IN_CNT_std,CALLS_IN_CNT_range,CALLS_IN_CNT_median,CALLS_OUT_CNT_mean,CALLS_OUT_CNT_std,CALLS_OUT_CNT_range,CALLS_OUT_CNT_median,LIFE_TIME_mean,LIFE_TIME_std,LIFE_TIME_range,LIFE_TIME_median,DURATION_IN_MIN_mean,DURATION_IN_MIN_std,DURATION_IN_MIN_range,DURATION_IN_MIN_median,DURATION_OUT_MIN_mean,DURATION_OUT_MIN_std,DURATION_OUT_MIN_range,DURATION_OUT_MIN_median,DATA_TRAFFIC_MB_mean,DATA_TRAFFIC_MB_std,DATA_TRAFFIC_MB_range,DATA_TRAFFIC_MB_median,SESSIONS_CNT_mean,SESSIONS_CNT_std,SESSIONS_CNT_range,SESSIONS_CNT_median,RECHARGE_mean,RECHARGE_std,RECHARGE_range,RECHARGE_median,RECHARGE_CNT_mean,RECHARGE_CNT_std,RECHARGE_CNT_range,RECHARGE_CNT_median
16490,2019-07-01 00:00:00,523.0,1,0,249.97333333333336,132.1526092566217,231.97999999999996,323.1,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,27.574142476844738,55,88.0,19.0,13.076696830622021,24,25.0,50.333333333333336,30.072135496724094,56,63.0,84.0,44.710177812216315,89,89.0,5243.666666666667,30.501366089625122,61.0,5244.0,84.0,42.46174749112429,75,107.0,125.96333333333332,73.20862881746477,127.1,167.93,0.0,0.0,0.0,0.0,4.0,6.928203230275509,12,0.0,287.44,163.41744337738245,300.0,362.32,3.3333333333333335,2.081665999466133,4,4.0
16520,2019-07-01 00:00:00,135.0,1,0,466.2633333333333,242.6743827298904,443.01,351.8,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,346.0,97.54998718605759,186,312.0,271.3333333333333,71.65426249242493,134,242.0,222.66666666666666,20.231987873991358,36,212.0,175.33333333333334,24.986663109213552,49,181.0,5243.666666666667,30.501366089625122,61.0,5244.0,556.6666666666666,16.65332799572906,32,562.0,604.4033333333333,70.14687543528463,128.22000000000003,571.53,4131.259999999999,3390.6512189253554,6731.32,3656.78,1095.3333333333333,114.28181540968508,221,1129.0,570.0,742.7651041883968,1410.0,300.0,1.6666666666666667,2.0816659994661326,4,1.0
16589,2019-07-01 00:00:00,548.0,1,0,356.0,26.153393661244042,48.0,344.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,205.33333333333334,34.645827069552446,69,209.0,35.0,18.33030277982336,36,31.0,105.66666666666667,15.30795000427338,29,100.0,91.0,7.54983443527075,15,92.0,5243.666666666667,30.501366089625122,61.0,5244.0,249.33333333333334,36.66515148384544,69,235.0,208.67,24.35323387150052,47.80000000000001,203.27,797.3299999999999,588.8666307407816,1115.4,579.05,616.0,501.6682170518679,941,415.0,266.6666666666667,152.75252316519467,300.0,300.0,1.3333333333333333,0.5773502691896257,1,1.0
16688,2019-07-01 00:00:00,260.0,1,0,42.42333333333334,7.122052606751326,12.770000000000003,38.78,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.666666666666664,8.621678104251709,17,51.0,0.0,0.0,0,0.0,15.666666666666666,10.503967504392486,21,16.0,21.666666666666668,6.8068592855540455,13,24.0,5243.666666666667,30.501366089625122,61.0,5244.0,32.333333333333336,26.350205565295564,51,40.0,31.22666666666667,10.625000392156856,21.25,31.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,0.0,0.0,50.0,1.0,0.0,0,1.0
16717,2019-07-01 00:00:00,300.0,1,0,173.36,71.48960553814798,139.64999999999998,155.65,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,109.33333333333333,18.009256878986797,36,110.0,3.0,3.0,6,3.0,179.66666666666666,30.105370506494907,58,189.0,169.66666666666666,23.459184413217212,46,175.0,5243.666666666667,30.501366089625122,61.0,5244.0,690.6666666666666,126.3342128377477,245,655.0,507.8266666666666,111.07133578621143,214.88,475.3,0.16666666666666666,0.2715388247255507,0.48,0.02,79.66666666666667,131.9709564007677,232,7.0,183.33333333333334,104.08329997330664,200.0,150.0,2.3333333333333335,0.5773502691896258,1,2.0
16753,2019-07-01 00:00:00,260.0,1,0,13.933333333333332,6.730574517330101,13.35,14.93,1.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,83.33333333333333,15.044378795195678,27,91.0,2.6666666666666665,1.1547005383792515,2,2.0,4.333333333333333,1.5275252316519465,3,4.0,4.333333333333333,2.0816659994661326,4,5.0,5243.666666666667,30.501366089625122,61.0,5244.0,11.666666666666666,5.131601439446884,10,13.0,8.353333333333333,4.86372628067548,8.9,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16792,2019-07-01 00:00:00,260.0,1,0,213.41,147.83144895454416,278.87,156.7,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.0,16.522711641858304,33,36.0,0.6666666666666666,0.5773502691896258,1,1.0,70.0,40.7308237088326,81,75.0,29.0,16.522711641858304,33,28.0,5243.666666666667,30.501366089625122,61.0,5244.0,211.66666666666666,168.4349528255146,334,237.0,61.776666666666664,50.57586908134485,95.44,42.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,200.0,100.0,200.0,200.0,1.3333333333333333,0.5773502691896257,1,1.0
16807,2019-07-01 00:00:00,450.0,1,0,23.53333333333333,11.993887332025983,23.0,19.6,1.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,48.666666666666664,18.230011885167087,36,52.0,2.6666666666666665,2.5166114784235836,5,3.0,17.0,2.0,4,17.0,19.666666666666668,4.509249752822894,9,20.0,5243.666666666667,30.501366089625122,61.0,5244.0,50.666666666666664,47.64801499887832,89,31.0,45.38999999999999,10.285149488461508,19.28,41.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
16833,2019-07-01 00:00:00,135.0,1,0,433.3333333333333,189.29694486000912,350.0,350.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,327.3333333333333,164.46681529516323,308,394.0,178.0,96.34832639957997,173,227.0,101.33333333333333,16.041612554021285,32,100.0,156.33333333333334,43.4664621672081,86,149.0,5243.666666666667,30.501366089625122,61.0,5244.0,239.66666666666666,156.23486593373877,286,167.0,717.66,15.066973816928206,27.610000000000014,724.63,1927.8066666666666,345.922029124098,675.51,2014.09,2422.0,269.6126851615109,539,2413.0,216.66666666666666,189.29694486000912,350.0,300.0,0.6666666666666666,0.5773502691896258,1,1.0
16876,2019-07-01 00:00:00,260.0,1,0,118.05333333333333,62.02452122615163,123.32,110.3,1.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,71.66666666666667,27.610384519838426,54,65.0,0.0,0.0,0,0.0,111.33333333333333,14.742229591663987,28,106.0,73.0,36.373066958946424,72,79.0,5243.666666666667,30.501366089625122,61.0,5244.0,378.3333333333333,89.66790581547744,179,372.0,306.71666666666664,173.30364604743124,321.46,381.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,113.08666666666666,62.702651724893855,124.64000000000001,105.1,4.666666666666667,3.7859388972001824,7,3.0
16944,2019-07-01 00:00:00,548.0,1,0,300.0,0.0,0.0,300.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.0,9.539392014169456,17,42.0,3.6666666666666665,1.5275252316519468,3,4.0,34.0,6.082762530298219,11,37.0,55.333333333333336,5.8594652770823155,11,53.0,5243.666666666667,30.501366089625122,61.0,5244.0,140.66666666666666,13.650396819628845,25,147.0,419.57666666666665,216.07927395595658,403.58000000000004,330.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,300.0,0.0,0.0,300.0,1.0,0.0,0,1.0
17024,2019-07-01 00:00:00,300.0,1,0,238.5666666666667,98.30108510760873,189.5,268.8,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.5773502691896258,1.0,0.0,153.33333333333334,17.09775813764288,31,145.0,10.333333333333334,6.658328118479393,13,12.0,32.0,5.0,10,32.0,31.666666666666668,3.2145502536643185,6,33.0,5243.666666666667,30.501366089625122,61.0,5244.0,120.33333333333333,42.665364563464514,85,116.0,175.97333333333336,38.58002116812967,77.16,176.02,0.22,0.38105117766515306,0.66,0.0,62.333333333333336,107.96450033846001,187,0.0,233.33333333333334,57.735026918962575,100.0,200.0,2.3333333333333335,0.5773502691896258,1,2.0
17201,2019-07-01 00:00:00,260.0,1,0,130.73666666666668,65.10168687010602,115.05000000000001,95.54,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,2.3094010767585034,4,14.0,0.6666666666666666,0.5773502691896258,1,1.0,24.666666666666668,3.2145502536643185,6,26.0,42.333333333333336,8.504900548115382,16,39.0,5243.666666666667,30.501366089625122,61.0,5244.0,179.33333333333334,26.102362600602525,50,188.0,105.14666666666666,62.90043428572916,114.27,74.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.66666666666666,57.735026918962575,100.0,200.0,1.0,0.0,0,1.0
17290,2019-07-01 00:00:00,135.0,1,0,441.40000000000003,96.79814047800708,186.19999999999993,410.8,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,124.66666666666667,10.066445913694334,20,126.0,10.666666666666666,2.3094010767585034,4,12.0,85.66666666666667,2.8867513459481287,5,84.0,79.0,13.45362404707371,26,83.0,5243.666666666667,30.501366089625122,61.0,5244.0,200.33333333333334,31.628046625318696,61,210.0,119.66000000000001,20.311701061211004,35.860000000000014,130.68,1874.233333333333,455.47471558071504,847.1599999999999,2067.58,2984.6666666666665,139.09109724685234,263,3037.0,489.3333333333333,327.9349528997074,568.0,300.0,2.0,1.7320508075688772,3,1.0
17333,2019-07-01 00:00:00,300.0,1,0,29.3,5.36935750346352,10.5,30.6,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,11.060440015358038,22,13.0,2.0,2.6457513110645907,5,1.0,47.0,12.0,24,47.0,14.333333333333334,5.507570547286102,10,17.0,5243.666666666667,30.501366089625122,61.0,5244.0,260.0,95.59811713627,173,307.0,46.50333333333333,0.3356088993655157,0.6499999999999986,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
17412,2019-07-01 00:00:00,260.0,1,0,245.48666666666668,133.365772345581,266.13,235.15,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,16.522711641858304,33,65.0,0.0,0.0,0,0.0,49.0,5.5677643628300215,11,48.0,71.33333333333333,16.010413278030438,32,72.0,5243.666666666667,30.501366089625122,61.0,5244.0,41.0,7.54983443527075,15,42.0,72.12333333333333,21.325715306486984,39.599999999999994,81.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,243.33333333333334,169.21386861996075,330.0,200.0,2.0,1.0,2,2.0
17439,2019-07-01 00:00:00,121.0,1,0,174.8166666666667,37.873880621522446,75.15,180.3,1.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,239.0,19.157244060668017,35,230.0,1.3333333333333333,1.1547005383792517,2,2.0,300.0,50.11985634456667,100,296.0,294.6666666666667,8.736894948054106,17,297.0,5243.666666666667,30.501366089625122,61.0,5244.0,1383.0,393.76007923607494,761,1266.0,736.1066666666667,241.41784945056017,453.0,832.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33.333333333333336,57.735026918962575,100.0,0.0,0.3333333333333333,0.5773502691896258,1,0.0
17459,2019-07-01 00:00:00,300.0,1,0,2.9000000000000004,2.1702534414210706,3.9000000000000004,1.8,1.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,97.33333333333333,11.239810200058244,22,100.0,2.0,1.0,2,2.0,65.33333333333333,16.258331197676263,31,71.0,1.0,0.0,0,1.0,5243.666666666667,30.501366089625122,61.0,5244.0,184.33333333333334,102.06043960973975,203,172.0,0.47000000000000003,0.19697715603592209,0.38,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,333.3333333333333,577.3502691896258,1000.0,0.0,0.3333333333333333,0.5773502691896258,1,0.0
17516,2019-07-01 00:00:00,588.0,1,0,250.0,0.0,0.0,250.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,197.66666666666666,47.05670338361298,89,180.0,2.3333333333333335,0.5773502691896258,1,2.0,65.66666666666667,18.77054430040145,37,62.0,39.666666666666664,19.008769905844336,38,39.0,5243.666666666667,30.501366089625122,61.0,5244.0,201.66666666666666,22.89832599412746,44,209.0,93.14333333333333,32.97126981681678,60.03,108.9,6648.5233333333335,966.2148252502307,1793.6400000000003,7063.71,3447.0,462.4510784937148,921,3398.0,200.0,173.20508075688772,300.0,300.0,0.6666666666666666,0.5773502691896258,1,1.0
17585,2019-07-01 00:00:00,135.0,1,0,379.63000000000005,37.052688161589565,72.50999999999999,370.8,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,205.66666666666666,11.239810200058244,22,203.0,3.0,3.605551275463989,7,2.0,154.66666666666666,36.90979996333404,73,161.0,112.33333333333333,18.44812546936228,36,117.0,5243.666666666667,30.501366089625122,61.0,5244.0,351.6666666666667,128.89659938622637,257,340.0,168.59,67.81953774540195,123.85999999999999,136.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,333.3333333333333,288.67513459481285,500.0,500.0,1.3333333333333333,1.1547005383792517,2,2.0
17592,2019-07-01 00:00:00,135.0,1,0,333.93,29.406677813041036,51.81,350.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,159.66666666666666,8.736894948054104,17,162.0,95.0,23.430749027719962,42,107.0,115.33333333333333,14.047538337136986,28,114.0,155.0,5.5677643628300215,11,156.0,5243.666666666667,30.501366089625122,61.0,5244.0,119.0,16.46207763315433,29,128.0,120.05999999999999,29.33887693828787,58.53999999999999,122.38,5503.153333333333,1856.4832707658136,3456.03,6286.73,3646.0,493.38321819859254,920,3852.0,336.6666666666667,32.145502536643185,60.0,350.0,1.6666666666666667,1.1547005383792517,2,1.0
17663,2019-07-01 00:00:00,260.0,1,0,327.43666666666667,101.7113766170399,195.01999999999998,294.03,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,520.0,222.6679141681621,411,421.0,7.333333333333333,4.163331998932266,8,6.0,166.33333333333334,22.300971578236975,42,175.0,166.0,15.716233645501712,31,169.0,5243.666666666667,30.501366089625122,61.0,5244.0,215.66666666666666,53.15386470740705,106,211.0,178.07333333333335,91.98047637044144,172.15,140.63,0.030000000000000002,0.01,0.02,0.03,85.66666666666667,28.571547618799606,57,88.0,333.3333333333333,57.735026918962575,100.0,300.0,3.3333333333333335,0.5773502691896258,1,3.0
17727,2019-07-01 00:00:00,260.0,1,0,69.32333333333334,14.857191300287324,27.619999999999997,75.65,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,6.8068592855540455,13,21.0,0.0,0.0,0,0.0,116.0,13.076696830622021,24,122.0,14.0,3.605551275463989,7,13.0,5243.666666666667,30.501366089625122,61.0,5244.0,726.6666666666666,103.36504889629441,181,669.0,66.31666666666666,14.739003810751028,28.33,71.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,66.66666666666667,57.735026918962575,100.0,100.0,0.6666666666666666,0.5773502691896258,1,1.0
17753,2019-07-01 00:00:00,136.0,1,1,444.53000000000003,172.31566585775073,321.99,373.6,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,166.0,42.532340636273474,81,181.0,11.0,2.0,4,11.0,129.66666666666666,48.99319680663156,96,141.0,150.66666666666666,58.07179464536406,116,154.0,5243.666666666667,30.501366089625122,61.0,5244.0,510.3333333333333,282.22390638167656,529,624.0,563.46,246.23470449958918,466.26000000000005,654.98,36971.46666666667,12939.520151521592,23660.12,43024.66,3938.3333333333335,1163.2094967516957,2257,4264.0,449.0,160.94408967091647,308.0,395.0,1.6666666666666667,1.1547005383792517,2,1.0
17772,2019-07-01 00:00:00,300.0,1,0,184.26666666666665,52.17368429901547,101.6,198.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,12.662279942148386,25,24.0,0.3333333333333333,0.5773502691896258,1,0.0,60.666666666666664,22.6789182575654,43,69.0,104.0,19.467922333931785,37,111.0,5243.666666666667,30.501366089625122,61.0,5244.0,82.66666666666667,64.77911185971395,125,63.0,119.63999999999999,63.54015108575049,127.07999999999998,119.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,150.0,150.0,300.0,150.0,1.0,1.0,2,1.0
17876,2019-07-01 00:00:00,130.0,1,0,182.22333333333333,12.485224600836508,21.649999999999977,175.04,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,106.0,24.879710609249457,49,111.0,8.333333333333334,1.5275252316519468,3,8.0,278.3333333333333,26.27419519858474,46,293.0,303.0,28.160255680657446,53,314.0,5243.666666666667,30.501366089625122,61.0,5244.0,811.0,128.2926342390708,256,801.0,593.25,121.94359515776137,224.82,647.83,2875.2833333333333,1910.7496217540734,3334.75,1797.74,1847.6666666666667,839.9549591099116,1631,2080.0,166.66666666666666,28.867513459481287,50.0,150.0,1.6666666666666667,0.5773502691896257,1,2.0
17890,2019-07-01 00:00:00,135.0,1,0,417.35999999999996,69.82635390738945,138.90000000000003,409.0,0.0,0.0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,301.6666666666667,42.0039680665212,76,281.0,38.666666666666664,29.26317367158479,57,31.0,222.33333333333334,144.5348862155201,289,226.0,131.66666666666666,81.8189057207033,159,154.0,5243.666666666667,30.501366089625122,61.0,5244.0,286.6666666666667,101.58904140375246,200,266.0,172.53333333333333,101.963962915009,200.57999999999998,193.78,1598.0333333333335,316.3807896085559,627.3499999999999,1645.71,2476.6666666666665,645.5705486880062,1222,2236.0,350.0,173.20508075688772,300.0,250.0,1.3333333333333333,0.5773502691896257,1,1.0
17907,2019-07-01 00:00:00,135.0,1,0,36.0,33.09259735953042,46.8,36.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,46.0,0.0,0,46.0,4.5,3.5355339059327378,5,4.5,13.0,2.8284271247461903,4,13.0,3.5,2.1213203435596424,3,3.5,5228.5,21.920310216782973,31.0,5228.5,108.5,13.435028842544403,19,108.5,17.005,12.833988078535837,18.15,17.005,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,75.0,106.06601717798213,150.0,75.0,0.5,0.7071067811865476,1,0.5
17976,2019-07-01 00:00:00,372.0,1,0,59.666666666666664,19.55334583474995,38.0,65.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.6457513110645907,5,3.0,0.0,0.0,0,0.0,0.6666666666666666,0.5773502691896258,1,1.0,1.0,0.0,0,1.0,5243.666666666667,30.501366089625122,61.0,5244.0,2.6666666666666665,4.618802153517007,8,0.0,6.489999999999999,9.59581679691729,16.69,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,50.0,50.0,100.0,50.0,1.0,1.0,2,1.0
18005,2019-07-01 00:00:00,555.0,1,0,323.1333333333333,208.50768171300868,417.0,325.2,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,657.3333333333334,23.62907813126304,45,649.0,10.333333333333334,6.110100926607786,12,9.0,68.0,5.5677643628300215,11,69.0,103.33333333333333,12.055427546683417,24,102.0,5243.666666666667,30.501366089625122,61.0,5244.0,87.0,20.663978319771825,40,81.0,117.31,13.083795320930387,25.64999999999999,114.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,389.6666666666667,371.1473202561664,739.0,430.0,3.0,3.0,6,3.0
18025,2019-07-01 00:00:00,121.0,1,0,15.866666666666667,10.103629710818451,17.5,21.7,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,37.0,13.114877048604,26,35.0,0.0,0.0,0,0.0,5.0,3.4641016151377544,6,3.0,0.0,0.0,0,0.0,5243.666666666667,30.501366089625122,61.0,5244.0,17.333333333333332,14.6401275039985,29,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
18258,2019-07-01 00:00:00,300.0,1,0,131.53333333333333,24.017771198288436,41.60000000000001,145.4,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,3.7859388972001824,7,85.0,0.0,0.0,0,0.0,191.66666666666666,65.00256405199208,130,191.0,165.66666666666666,71.59841711471933,130,131.0,5243.666666666667,30.501366089625122,61.0,5244.0,338.0,71.02112361825881,142,340.0,309.01000000000005,26.113343332480426,52.19,307.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,94.66666666666667,92.11586906355133,184.0,100.0,0.6666666666666666,0.5773502691896258,1,1.0
18285,2019-07-01 00:00:00,130.0,1,0,112.50666666666667,8.699760533102815,16.650000000000006,109.59,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,123.0,8.18535277187245,16,125.0,1.6666666666666667,2.0816659994661326,4,1.0,54.666666666666664,8.326663997864532,16,52.0,87.0,8.888194417315589,17,90.0,5243.666666666667,30.501366089625122,61.0,5244.0,177.33333333333334,65.73684912842518,128,160.0,172.82666666666668,21.839185729631343,41.81,165.53,15274.13,1161.9485763578357,2100.460000000001,15848.17,6287.0,820.8702698965287,1490,6685.0,140.0,69.2820323027551,120.0,100.0,1.3333333333333333,0.5773502691896257,1,1.0
18290,2019-07-01 00:00:00,300.0,1,0,171.83333333333334,69.8023161029298,136.29999999999998,154.4,0.0,0.0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,191.33333333333334,28.571547618799606,57,189.0,4.0,2.6457513110645907,5,5.0,52.666666666666664,24.684678108764825,48,46.0,24.333333333333332,6.8068592855540455,13,22.0,5243.666666666667,30.501366089625122,61.0,5244.0,99.66666666666667,21.548395145191982,43,98.0,67.39333333333333,36.782606396683384,70.3,54.88,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,221.0,193.96649195157394,363.0,300.0,0.6666666666666666,0.5773502691896258,1,1.0
18361,2019-07-01 00:00:00,300.0,1,0,177.0,91.8313671900838,183.0,186.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5243.666666666667,30.501366089625122,61.0,5244.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,166.66666666666666,152.75252316519467,300.0,200.0,1.6666666666666667,1.5275252316519468,3,2.0
18414,2019-07-01 00:00:00,610.0,1,0,521.2233333333332,202.81623439294333,405.58,524.99,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,193.66666666666666,73.24160930327332,132,157.0,11.333333333333334,4.725815626252608,9,13.0,224.66666666666666,1.5275252316519465,3,225.0,387.3333333333333,40.2781992315115,77,401.0,5243.666666666667,30.501366089625122,61.0,5244.0,328.6666666666667,28.00595174839329,56,328.0,590.4933333333333,169.508383371836,339.01,591.73,4232.283333333333,889.5628387209829,1565.44,4720.37,1857.6666666666667,196.88152105602327,379,1796.0,533.3333333333334,251.6611478423583,500.0,500.0,2.3333333333333335,1.5275252316519465,3,2.0
18455,2019-07-01 00:00:00,548.0,1,0,408.1466666666667,96.74030459603347,182.0,370.24,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,136.0,9.848857801796104,19,133.0,21.666666666666668,21.962088546705512,39,10.0,306.6666666666667,15.534906930308058,30,302.0,345.0,12.288205727444508,23,340.0,5243.666666666667,30.501366089625122,61.0,5244.0,435.3333333333333,19.03505538035898,38,434.0,516.1133333333333,70.85341652548122,135.97000000000003,493.07,8190.953333333334,1476.0437668420718,2761.999999999999,7589.24,4248.333333333333,337.55197130713566,600,4427.0,433.3333333333333,57.735026918962575,100.0,400.0,1.0,0.0,0,1.0
18579,2019-07-01 00:00:00,135.0,1,0,336.33,25.428855656517452,45.00999999999999,350.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0.0,1.0,148.66666666666666,34.07834111768548,60,130.0,48.0,45.31004303683677,83,27.0,26.0,7.211102550927978,14,24.0,26.333333333333332,17.039170558842745,30,17.0,5243.666666666667,30.501366089625122,61.0,5244.0,32.666666666666664,20.81665999466133,40,26.0,30.466666666666665,23.9006743280045,46.42,23.88,1494.756666666667,796.7089388436241,1590.3600000000001,1437.79,830.3333333333334,324.8527871718716,596,681.0,283.3333333333333,256.5800719723442,500.0,350.0,1.0,1.0,2,1.0
18629,2019-07-01 00:00:00,121.0,1,0,32.53333333333333,17.82844169671969,35.4,35.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,5.131601439446884,10,7.0,0.0,0.0,0,0.0,8.666666666666666,2.081665999466133,4,8.0,4.0,1.0,2,4.0,5243.666666666667,30.501366089625122,61.0,5244.0,85.0,22.869193252058544,43,94.0,32.56666666666667,15.53677036366739,30.97,34.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33.333333333333336,57.735026918962575,100.0,0.0,0.3333333333333333,0.5773502691896258,1,0.0
18639,2019-07-01 00:00:00,300.0,1,0,35.85333333333333,56.158085200025596,99.16,5.4,0.0,0.0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,5.333333333333333,5.507570547286102,11,5.0,0.0,0.0,0,0.0,2.3333333333333335,2.5166114784235836,5,2.0,2.6666666666666665,1.5275252316519465,3,3.0,5243.666666666667,30.501366089625122,61.0,5244.0,4.0,4.58257569495584,9,3.0,0.9266666666666667,0.5250079364479486,1.0499999999999998,0.93,2.953333333333333,5.115323385020084,8.86,0.0,40.0,69.2820323027551,120,0.0,33.336666666666666,57.740800421654484,100.01,0.0,1.0,1.7320508075688772,3,0.0
